Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Individuals using the Internet (% of population) [IT.NET.USER.ZS],Access to electricity (% of population) [EG.ELC.ACCS.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Domestic credit to private sector by banks (% of GDP) [FD.AST.PRVT.GD.ZS]
2014,YR2014,Malaysia,MYS,338066095097.254,6.00672194558203,3.14299050879097,24.9776084262813,75.345,63.6654,99.7,73.7934986257765,120.528683526807
2014,YR2014,Mexico,MEX,1364507717764.6,2.50376349862891,4.01861608078671,22.2932759775507,74.404,44.3857,99.2,31.4629921965186,21.1326586435222
2014,YR2014,Netherlands,NLD,901556501756.467,1.61261001294011,0.976035079699672,17.7066341303839,81.7073170731707,91.6667,100,81.3822615368973,115.202607618029
2014,YR2014,New Zealand,NZL,201518402787.38,3.82638491760299,1.22750750597406,23.059728219927,81.4568292682927,84,100,27.9544041792052,140.791509804049
2014,YR2014,Norway,NOR,501736471832.848,2.04813200438943,2.0417028670721,27.2099921057026,82.1,96.3005,100,39.7276720425482,109.49343027463
2014,YR2014,Portugal,PRT,230078616299.675,0.741391416844507,-0.278153367467495,15.3444039472278,81.1219512195122,64.5924,100,40.1850905816292,129.569181257157
2014,YR2014,Qatar,QAT,206224598571.429,5.33432329196459,3.3497208565953,31.7900727516147,81.395,91.49,100,67.9981181320016,46.0863102171778
2014,YR2014,Russian Federation,RUS,2059241589895.01,0.736267221765672,7.82341183865507,22.3908642287739,70.7436585365854,70.5176,100,27.1110970517525,54.824250284702
2014,YR2014,Saudi Arabia,SAU,787153066666.667,4.02464070584527,2.23916590559671,28.5328325808043,77.116,64.7137,100,45.0958458227862,42.5570781320296
2014,YR2014,Singapore,SGP,314863580758.455,3.93554027709007,1.03316955857629,29.4300082792766,82.4951219512195,79.0292,100,191.953535787505,128.129763309946
2014,YR2014,Slovenia,SVN,49514466379.6057,2.76283327639742,0.199343826570771,19.7452653119649,81.0780487804878,71.5863,100,76.6524478122161,55.0275704110992
2014,YR2014,South Africa,ZAF,381198869776.106,1.41382645223793,6.13282953059149,18.4879638168327,63.184,49,85.9,29.0006193033471,61.7305341275616
2014,YR2014,Spain,ESP,1380244561361.96,1.52048593647231,-0.151114837527205,18.1481477916625,83.2292682926829,76.1867,100,33.2193399291014,129.341767497731
2014,YR2014,Switzerland,CHE,726537809429.524,2.34988141500179,-0.0132025387514989,25.553196003641,83.1975609756098,83.6173,100,65.3372700235326,165.117436849606
2014,YR2014,Sweden,SWE,577730245154.162,2.29576379216599,-0.179638494114693,22.8641392361599,82.2536585365854,92.5236,100,43.4579909644641,130.309310810173
2014,YR2014,Thailand,THA,407339040197.651,0.984468863619426,1.89514181898785,23.9190195478501,76.279,34.8861,99.5,68.3941351612178,113.994129533959
2014,YR2014,Turkiye,TUR,938934609296.966,4.9397151613658,8.8545727136432,28.9674633636774,76.452,51.0374,100,25.2055416974053,59.6367511552458
2014,YR2014,United Arab Emirates,ARE,414105366752.893,4.16569184064922,2.34626865671642,22.7007895581753,81.99,90.4,100,97.2525706492064,63.0598214364715
2014,YR2014,United States,USA,17608138000000,2.52381981372621,1.62222297740817,20.9011935276745,78.8414634146341,73,100,13.5082142132235,49.5680629436666
2014,YR2014,United Kingdom,GBR,3064708247921.43,3.19463731938923,1.45112016293279,17.7177191688224,81.3048780487805,91.6133,100,28.5762147291242,135.507793697121
2014,YR2014,Viet Nam,VNM,233451469642.519,6.42224312118567,4.08455446637623,30.2890267860991,73.886,41,99.2,69.5985759502054,80.0010314902415
2015,YR2015,Germany,DEU,3423568450957.03,1.65271978656361,0.514426137125455,19.4617989726638,80.6414634146341,87.5898,100,42.6044431481211,76.6093367685901
2015,YR2015,India,IND,2103588360044.94,7.99625378571471,4.9069734412726,32.1167301358276,69.326,14.9,88,19.8131891564045,51.8675240772049
2015,YR2015,Australia,AUS,1351296372254.31,2.19016928695221,1.5083667216592,26.2736236773973,82.4,84.5605,100,20.0661262864303,136.353973851483
2015,YR2015,Austria,AUT,379546097300.633,1.30352331826198,0.896563335260335,24.012126686949,81.190243902439,83.9401,100,53.3960122723239,85.9947836133829
2015,YR2015,Belgium,BEL,461044767544.531,1.47416433731927,0.561429152790087,23.3223676294346,80.9926829268293,85.0529,100,77.8777392199991,60.8023814909828
2015,YR2015,Brazil,BRA,1802212206814.5,-3.54576339269425,9.02990102416137,17.4116258675005,75.106,58.328,99.7,12.900191418386,66.8297006475728
2015,YR2015,China,CHN,11280814787468.9,6.97878002657477,1.43702380935656,42.7349872564364,76.975,50.3,100,20.939064223381,149.618620153294
2015,YR2015,Denmark,DNK,301758922337.637,2.10441456445301,0.452034153691592,20.5435311718122,80.7024390243902,96.3305,100,55.8143215733858,170.48078593545
2015,YR2015,Indonesia,IDN,860854232686.214,4.87632230022123,6.36312061196643,34.0627921803386,69.52,22.0627,97.5,21.1601792598059,33.0917288919434
2015,YR2015,Ireland,IRL,302391428540.035,24.6155698980205,-0.330959783371778,26.0589198204991,81.4536585365854,83.4948,100,122.924661429277,51.2166254593615
2015,YR2015,Israel,ISR,303469434072.296,2.23760317482488,-0.617342577642716,22.0950032219134,82.0512195121951,77.3521,100,30.8618661959764,65.710721319436
2015,YR2015,Italy,ITA,1845428048839.1,0.885667635240807,0.0387903996579146,17.2813174853484,82.5439024390244,58.1417,100,29.144111052532,86.7679522186824
2015,YR2015,Japan,JPN,4444930651964.18,1.56062669680782,0.795279630579784,25.1653478796719,83.7939024390244,91.058,100,17.4367598376529,101.747237108255
2015,YR2015,"Korea, Rep.",KOR,1466038936206.43,2.80910326824133,0.706331772455743,29.5292808218765,82.0243902439024,89.8963,100,42.989561527711,132.140712683632
2015,YR2015,Luxembourg,LUX,60071584216.1375,2.26978423302835,0.474743161437794,18.9584857711264,82.2926829268293,96.3767,100,191.835449041844,91.7840511552667
2015,YR2015,Malaysia,MYS,301355266964.947,5.09153242155011,2.10438980238356,25.424263277142,75.288,71.0641,99.9,69.4486908970754,123.06518059017
2015,YR2015,Mexico,MEX,1213294467779.98,2.70232344844723,2.72064064964029,23.7361297427944,74.431,57.431,99,34.1627726855471,23.049490105818
2015,YR2015,Netherlands,NLD,775743675302.734,2.12060523860846,0.600248147278746,22.1699860549934,81.509756097561,91.7241,100,83.9918475345943,110.132942396396
2015,YR2015,New Zealand,NZL,178224167087.99,3.69036908387233,0.292704628136088,23.1953014645751,81.6124390243903,85.2,100,27.9337478332662,143.729141280618
2015,YR2015,Norway,NOR,388159512245.53,1.85733971623901,2.17113665389527,26.9188414862645,82.3048780487805,96.8103,100,38.5751887349717,117.42316663275
2015,YR2015,Portugal,PRT,199038523119.639,1.58979802880627,0.487938623904796,15.9379888733382,81.1243902439025,68.6329,100,40.6876664090066,119.944517923524
2015,YR2015,Qatar,QAT,161739955576.923,4.75334572438737,1.81407723937758,37.0671762300681,81.785,92.8848,100,57.061477766584,70.8000232165512
2015,YR2015,Russian Federation,RUS,1363482182197.71,-1.97271922580408,15.5344050528404,22.148725318159,71.1834146341463,70.0992,95.5,28.703389442924,55.9356228501554
2015,YR2015,Saudi Arabia,SAU,693414400000,4.65512316652699,1.20469388504568,32.4339384933454,77.776,69.6162,100,31.4401316153804,52.7601798097453
2015,YR2015,Singapore,SGP,307998545269.398,2.97679931634806,-0.521975611895757,25.353193018866,82.7439024390244,79.013,100,178.384608499682,122.421353845761
2015,YR2015,Slovenia,SVN,42709468274.8137,2.39330621338168,-0.525552285820832,19.4686216573949,80.7756097560976,73.0987,100,77.6641701406595,50.3386368501953
2015,YR2015,South Africa,ZAF,346709790458.563,1.32186223678229,4.5186909489251,18.6332066638376,64.053,51.9191,85.3,27.7136384124829,62.5138381250989
2015,YR2015,Spain,ESP,1206164777553.12,4.06086672473866,-0.50036570990325,19.3734408230247,82.8317073170732,78.6896,100,33.2986849561039,118.20070057179
2015,YR2015,Switzerland,CHE,694118186379.628,1.64462750849488,-1.14390867228183,25.0748632817703,82.8975609756098,87.4791,100,63.8289557538988,166.770113283139
2015,YR2015,Sweden,SWE,501698263620.663,4.41014068702994,-0.046784744983309,23.788437157721,82.2048780487805,90.6102,100,43.7085174083032,127.486060714906
2015,YR2015,Thailand,THA,401296238228.084,3.13404724911635,-0.90042496329158,22.3556406383245,76.563,39.3161,99.6,67.6366902705865,115.856106155555
2015,YR2015,Turkiye,TUR,864313810469.009,6.08448690443663,7.67085364845881,28.1992021702007,76.539,53.745,100,24.5312773389092,62.5962435087523
2015,YR2015,United Arab Emirates,ARE,370275469571.137,6.78677287656618,4.06996608361595,22.3269675163384,82.076,90.5,100,96.8278056324385,76.4799206450576
2015,YR2015,United States,USA,18295019000000,2.94555045599772,0.118627135552451,21.4151895660781,78.690243902439,74.5542,100,12.4111486301271,50.8380157749774
2015,YR2015,United Kingdom,GBR,2927911140916.73,2.22288842280334,0.36804684232537,17.8693846072767,80.9560975609756,92.0003,100,27.845950666101,130.822911725893
2015,YR2015,Viet Nam,VNM,239258328381.741,6.98715430598611,0.63120090517572,32.1089158178217,73.955,45,99.3,72.9228518369495,90.399227327709
2016,YR2016,Germany,DEU,3537784107980.55,2.29471066413561,0.491747008445213,19.7348651955033,80.990243902439,84.1652,100,41.6238177033957,75.8180413064632
2016,YR2016,India,IND,2294796885663.16,8.25630550179086,4.94821634062135,30.172690580036,69.709,16.5,89.6,19.1582349105946,49.1012254191449
2016,YR2016,Australia,AUS,1206836962281.84,2.7593859723839,1.2769909449733,25.4481836814214,82.4487804878049,86.54,100,19.2787442533207,142.663702407647
2016,YR2016,Austria,AUT,393687359770.273,2.11721964494312,0.891591752655315,24.4571707244108,81.6414634146342,84.3237,100,52.6634020833052,83.2593874695782
2016,YR2016,Belgium,BEL,474271566739.729,1.19350273007754,1.97385264653175,24.1815766017974,81.4390243902439,86.5165,100,79.6181317071952,63.0230419091688
2016,YR2016,Brazil,BRA,1795693482853.01,-3.27591690782192,8.73914352329392,14.9695469721031,75.081,60.8725,99.7,12.4666790429968,62.1940069633522
2016,YR2016,China,CHN,11456024084962,6.77555562837017,2.00000182191942,42.1386166189127,77.214,53.2,100,19.2036507364961,153.182116756197
2016,YR2016,Denmark,DNK,312181849372.233,3.07304549209093,0.25000000000002,21.680712423112,80.8536585365854,96.9678,100,53.7439528985173,167.059346282627
2016,YR2016,Indonesia,IDN,931877364037.698,5.03306918280177,3.52580452815451,33.8587393039462,69.733,25.4474,97.6,19.0889938536664,33.126958275718
2016,YR2016,Ireland,IRL,305733136180.907,1.2226384923421,0.0201247735962648,35.5941897092708,81.6536585365854,83.5,100,124.197180256152,47.3400512716839
2016,YR2016,Israel,ISR,321940971558.016,4.45978271860821,-0.53516819571867,23.0646486702564,82.4073170731707,79.6531,100,29.6960089388032,64.7220904096286
2016,YR2016,Italy,ITA,1887111188176.93,1.23622108511661,-0.094016656915686,17.7118639941996,83.2439024390244,61.3243,100,28.7987488919157,84.0804391360283
2016,YR2016,Japan,JPN,5003677627544.24,0.753826745789127,-0.127258844489712,24.8355973184149,83.9848780487805,93.1827,100,16.0579692360598,103.506748969349
2016,YR2016,"Korea, Rep.",KOR,1499679823909.61,2.94688171508626,0.971685739912173,30.1426786021619,82.2756097560976,92.843,100,40.1326509111205,134.825791444247
2016,YR2016,Luxembourg,LUX,62216885435.9488,4.97819011520116,0.2908333333333,17.9319132619894,82.6853658536585,98.1367,100,191.098633740622,96.2530859448861
2016,YR2016,Malaysia,MYS,301256033870.334,4.44978139761541,2.09056659525741,25.9955119994004,75.371,78.7883,99.9,66.7754454542508,121.935428885839
2016,YR2016,Mexico,MEX,1112233497452.7,1.77249323400358,2.82170784747655,24.3433923355958,74.376,59.5404,99.5,36.8156772514808,25.1225977712557
2016,YR2016,Netherlands,NLD,797163949289.885,2.42428572955482,0.3166666666667,19.7764432256049,81.5609756097561,90.411,100,80.9095011629118,112.686916374492
2016,YR2016,New Zealand,NZL,189100085275.23,3.77911068354334,0.646240284454499,23.1657261077796,81.6585365853659,86.5,100,26.6113743203496,144.485598957471
2016,YR2016,Norway,NOR,370956547619.048,1.16472423928819,3.55,27.7264215581661,82.4073170731707,97.2982,100,35.9381714261875,122.887579889186
2016,YR2016,Portugal,PRT,206305431241.638,2.00414128646489,0.607397074641636,16.0283624571119,81.1243902439025,70.4236,100,40.3550889260564,111.226347738306
2016,YR2016,Qatar,QAT,151732181868.132,3.06419188430156,2.67659170098194,48.8690702249518,82.147,95.1247,100,47.7138414909054,79.708059824654
2016,YR2016,Russian Federation,RUS,1276786350881.14,0.193690071260534,7.04244762954794,23.0954224731096,71.6512195121951,73.0914,99.4,25.8544829769167,53.1006774426773
2016,YR2016,Saudi Arabia,SAU,689279466666.667,1.70407465765956,2.06740778344411,28.1170520868555,78.354,74.8793,99.9,29.1430897114591,54.375771847036
2016,YR2016,Singapore,SGP,319646468521.497,3.74757848792792,-0.529809760375466,26.3971777576543,82.8463414634146,84.4523,100,164.550664245506,123.483066251546
2016,YR2016,Slovenia,SVN,44290685824.0682,3.03441486663654,-0.0549995416704661,18.8479088939625,81.1756097560976,75.4985,100,78.4365866675597,47.1373227129928
2016,YR2016,South Africa,ZAF,323585509674.481,0.664552307858116,6.60290842394869,16.9604522948246,64.749,54,83.9,28.1560881698955,60.9974621907184
2016,YR2016,Spain,ESP,1243015667917.12,2.91515598595787,-0.20259800042646,19.0611122143393,83.3292682926829,80.5613,100,33.5770329849408,110.603517289466
2016,YR2016,Switzerland,CHE,687895460902.713,2.06868969039562,-0.434618664285838,25.561928395454,83.6024390243903,89.1347,100,66.817725925772,170.378231705051
2016,YR2016,Sweden,SWE,514218206628.325,2.34974080709026,0.984269244578052,24.3267362174214,82.3073170731707,89.6509,100,42.9104474221915,128.875298337487
2016,YR2016,Thailand,THA,413366349747.508,3.43515771692182,0.188149704448176,21.1054892015174,76.769,47.505,99.9,67.0708839693011,113.740962932935
2016,YR2016,Turkiye,TUR,869682881593.041,3.32308420845746,7.77513415328327,28.0196036096236,76.595,58.3477,100,23.0835091311263,65.2837544386583
2016,YR2016,United Arab Emirates,ARE,369255326235.534,5.56149075979933,1.61748808904197,21.6356185610315,82.195,90.6,100,97.6631210861556,81.1153278506553
2016,YR2016,United States,USA,18804913000000,1.81945147620522,1.26158320570536,20.8879562484549,78.5390243902439,85.5444,100,11.8881592273253,52.0119219820226
2016,YR2016,United Kingdom,GBR,2689106566899.61,1.92171009934007,1.00841736811403,17.9347223024184,81.1560975609756,94.7758,100,28.9023395233588,132.160249442044
2016,YR2016,Viet Nam,VNM,257096001177.982,6.69000892660424,2.66824816969081,31.7245390951042,73.984,53,99.2,74.1072862556183,98.8589607655139
2017,YR2017,Germany,DEU,3763092263752.95,2.71602454639843,1.50949485109622,20.5132823593337,80.9926829268293,84.3942,100,42.3259814296135,75.6631573259364
2017,YR2017,India,IND,2651474262755.45,6.79538341897911,3.328173374613,30.9821728344733,70.068,18.2,91.8,18.7917648392982,48.7940213990706
2017,YR2017,Australia,AUS,1325582658156.54,2.27959179820343,1.94864740944521,24.1763030856454,82.5,86.545,100,21.2566174818153,140.669087554556
2017,YR2017,Austria,AUT,414926138132.691,2.27224992038207,2.08126911385585,24.9780618382281,81.6439024390244,87.9356,100,54.3260296753968,84.3278786256394
2017,YR2017,Belgium,BEL,500908767351.53,1.47446761556785,2.12597086002608,24.3318331321638,81.4926829268293,87.6797,100,83.4444050525116,63.9603957716519
2017,YR2017,Brazil,BRA,2063514977365.65,1.32286905404399,3.44637335032668,14.6255875978858,75.383,67.4713,99.8,12.5189678698768,59.4843092973742
2017,YR2017,China,CHN,12537559062282.9,6.8912663621211,1.59313600071433,42.5497375507577,77.235,54.3,100,19.3356301658109,152.077716877518
2017,YR2017,Denmark,DNK,331610593961.988,3.05647723922718,1.14713216957606,21.9568242214893,81.1024390243903,97.0994,100,55.3459515613736,162.056089653455
2017,YR2017,Indonesia,IDN,1015618744159.73,5.06978590134916,3.80879857691949,33.7105947957751,69.953,32.3358,98.1,20.1773044351106,32.4174570125496
2017,YR2017,Ireland,IRL,348532394023.595,10.0496284821662,0.362173038229412,34.0175752653868,82.1560975609756,84.114,100,124.814999164,42.6010661546094
2017,YR2017,Israel,ISR,358451839052.991,4.3469311670646,0.249807840122998,23.1765981056332,82.5512195121951,81.5812,100,28.9776587580992,64.6374187852016
2017,YR2017,Italy,ITA,1970720904584.71,1.60369995294101,1.22653316645805,18.1694222906025,82.9463414634147,63.0773,100,30.1398859152774,79.5556072738612
2017,YR2017,Japan,JPN,4930837369151.42,1.67533175173359,0.484199796126422,25.2148269758242,84.099756097561,91.7265,100,17.5914391047836,106.008519671002
2017,YR2017,"Korea, Rep.",KOR,1623074183501.9,3.15963574012777,1.94433230786365,32.2880634736146,82.6268292682927,95.0694,100,40.9342069409884,136.492473272567
2017,YR2017,Luxembourg,LUX,65712180342.9836,1.31718713754285,1.73079959118893,18.8897175502242,82.0951219512195,97.363,100,192.747503540731,100.473133493731
2017,YR2017,Malaysia,MYS,319109094160.343,5.81272240983328,3.87120115774237,25.5473434515187,75.542,80.1405,100,70.011742508597,117.127301648807
2017,YR2017,Mexico,MEX,1190721475906,1.87172854186539,6.04145724018993,23.8923507095274,74.261,53.0318,100,37.5140886198874,26.1603576778415
2017,YR2017,Netherlands,NLD,848233537845.884,2.78154619309936,1.38145871407207,20.2151929584837,81.7609756097561,93.1973,100,85.1795472131327,109.260968408267
2017,YR2017,New Zealand,NZL,206745969246.073,3.37873219470765,1.85078767452534,23.70401682613,81.8585365853659,87.7,100,27.5634416584186,141.738219646981
2017,YR2017,Norway,NOR,401745275035.261,2.46374626574153,1.87510059552554,27.5528323979124,82.609756097561,96.3576,100,36.7322649944946,123.240808364953
2017,YR2017,Portugal,PRT,220862990767.229,3.31472056420827,1.36861411643479,17.44628649988,81.4243902439025,73.7912,100,42.9426786480198,102.754604777139
2017,YR2017,Qatar,QAT,161099122225.275,-1.49760470227838,0.394878914082963,42.6113615486274,82.458,97.3888,100,52.889422628417,79.967084983788
2017,YR2017,Russian Federation,RUS,1574199360089,1.82579006401834,3.68332944412233,23.6067558621651,72.4514634146342,76.0081,100,26.0908809797568,52.0738587070137
2017,YR2017,Saudi Arabia,SAU,741266133333.333,1.18207993308526,-0.836410331520586,25.4757265766537,78.721,94.1756,100,32.3625378991189,50.1375935809361
2017,YR2017,Singapore,SGP,343673334902.33,4.47689915845876,0.576763191180009,27.2765104656237,83.0951219512195,84.4523,100,171.741625509838,120.835774929407
2017,YR2017,Slovenia,SVN,48153200134.6613,5.17440215579958,1.42910743319303,20.2503347880345,81.0292682926829,78.8854,100,83.8819801621931,45.4658361837022
2017,YR2017,South Africa,ZAF,381448814653.456,1.15794695181735,5.18618655524146,16.6107340612402,65.422,56.1674,84.4,27.3400757812216,60.0845136813259
2017,YR2017,Spain,ESP,1321754088818.83,2.89604207865007,1.95607633363965,19.5656670290524,83.2829268292683,84.6022,100,34.9003952055684,104.413584678605
2017,YR2017,Switzerland,CHE,695200834102.045,1.36279965488859,0.533787839825897,26.0443143039171,83.5512195121951,89.6861,100,66.3484901920752,..
2017,YR2017,Sweden,SWE,536083940228.684,1.8251560179849,1.79449904665588,25.0752415442862,82.409756097561,93.0063,100,43.8942356892688,132.485952693345
2017,YR2017,Thailand,THA,456356813536.764,4.1776810321001,0.66563189313511,22.9342956887695,76.989,52.8919,99.9,66.6728324663767,112.084069145579
2017,YR2017,Turkiye,TUR,858988492853.742,7.50199748917491,11.1443110840765,30.6942181017627,77.037,64.6846,100,26.0394223439924,65.9372830900335
2017,YR2017,United Arab Emirates,ARE,390516804029.952,0.735068713941203,1.96682557818841,21.2814632346798,82.388,94.8199,100,97.8543060287568,77.2349659860705
2017,YR2017,United States,USA,19612102000000,2.45762230175086,2.13011000365961,21.1557690246563,78.5390243902439,87.2749,100,12.177481026766,52.0548723414074
2017,YR2017,United Kingdom,GBR,2680148052335.3,2.65650487566202,2.55775577557753,18.4831849687056,81.2560975609756,90.4246,100,30.8903510330461,132.940020610022
2017,YR2017,Viet Nam,VNM,281353605986.903,6.94019037359206,3.52025688811621,32.305300920099,74.026,58.14,100,81.7625218355655,103.972032257471
2018,YR2018,Germany,DEU,4052008447223.53,1.11644310902427,1.73216879766948,21.4705359458837,80.8926829268293,87.0371,100,42.6073917339186,76.2231684605363
2018,YR2018,India,IND,2702929641648.74,6.45385134497769,3.93882646691633,32.3432182154485,70.415,20.0813,95.7,19.9278285988562,50.3381627463062
2018,YR2018,Australia,AUS,1427809041019.44,2.87846971467883,1.91140094445694,24.6464120040498,82.7487804878049,90,100,21.8940905352475,140.019388123744
2018,YR2018,Austria,AUT,452582294972.775,2.48422114080024,1.99837981429547,25.8982762235252,81.6926829268293,87.4791,100,55.7022394735073,84.5707144749253
2018,YR2018,Belgium,BEL,542638913427.921,1.87796847383565,2.05316499865184,25.5515767637203,81.5951219512195,88.6473,100,83.4830567161373,66.3387246518871
2018,YR2018,Brazil,BRA,1916933898010.99,1.783666761634,3.66485028376727,15.0950416291605,75.633,70.4343,99.7,14.6349994955075,60.2183479381776
2018,YR2018,China,CHN,14147765772963.8,6.75671800166833,2.07479039965575,43.313827489682,77.709,59.2,100,18.7705198029033,154.988586024611
2018,YR2018,Denmark,DNK,355293374912.393,1.8600074900921,0.813609467455621,22.5323146804877,80.9536585365854,97.3192,100,56.9833683807386,161.960223775062
2018,YR2018,Indonesia,IDN,1042271532988.63,5.17429153955024,3.19834755924998,34.5705858319707,70.08,39.9046,98.5,21.0027464972455,32.7398328867464
2018,YR2018,Ireland,IRL,395461216460.418,7.5443421414267,0.471130713712891,28.197121467923,82.2048780487805,87.0001,100,122.965602851189,39.7499596173988
2018,YR2018,Israel,ISR,376299083108.497,4.00389862187025,0.805060379528465,24.1309941879779,82.8024390243903,83.7332,100,29.6925022331652,65.4796104912606
2018,YR2018,Italy,ITA,2099435266458.67,0.826646712344115,1.13748763600396,18.6608716078644,83.3463414634146,74.3872,100,30.8135072735991,75.441160157782
2018,YR2018,Japan,JPN,5040880939324.86,0.643391023533141,0.989094598021811,25.6417143090178,84.2109756097561,88.7464,100,18.3149455985223,106.09886170367
2018,YR2018,"Korea, Rep.",KOR,1725373496825.43,2.90740377377135,1.47583935002644,31.487184177201,82.6268292682927,96.0229,100,41.7132908430894,141.155014406863
2018,YR2018,Luxembourg,LUX,71085623495.1145,1.61129561338169,1.52819524307374,16.9949135422123,82.2951219512195,97.0613,100,197.218199953374,105.495019442592
2018,YR2018,Malaysia,MYS,358788845712.53,4.84308697634881,0.884709160571202,23.8974199608763,75.734,81.201,100,68.554971419686,120.246183069506
2018,YR2018,Mexico,MEX,1256300182775.8,1.97208207701884,4.89935015356547,23.4774930652721,74.301,56.6596,99.5,39.043930445163,26.0759933077727
2018,YR2018,Netherlands,NLD,929733599796.862,2.2587403735731,1.70349794744475,20.4804432515785,81.8121951219512,91.8919,100,87.0564594492635,103.704813959071
2018,YR2018,New Zealand,NZL,211985631173.205,3.47058203866328,1.59829703801696,23.9860432020994,81.7073170731707,89,100,27.8656152284463,141.740574918237
2018,YR2018,Norway,NOR,439788625883.8,0.828931500516902,2.76483134528787,27.7268430380858,82.7585365853659,96.4917,100,38.2210272883516,121.046384801574
2018,YR2018,Portugal,PRT,242092894542.888,2.946282440074,0.99371568346828,18.5247214985093,81.3243902439024,74.661,100,43.677580570852,96.9980504068812
2018,YR2018,Qatar,QAT,183334953818.681,1.23487220191065,0.255815382724384,40.6591002641156,82.714,99.6528,100,55.9418631716143,80.2897694886744
2018,YR2018,Russian Federation,RUS,1657328773461.31,2.80724541059601,2.87829723647885,21.9180891512463,72.6621951219512,80.8647,100,30.7932568020743,51.2413186959197
2018,YR2018,Saudi Arabia,SAU,886564800000,3.2269508901591,2.45719835917882,22.3727056762612,78.75,93.31,99.9,35.5209831625769,..
2018,YR2018,Singapore,SGP,377123710560.614,3.4519759658687,0.438784215129628,24.7748536752848,83.2975609756098,88.1656,100,178.198251436118,117.705383912056
2018,YR2018,Slovenia,SVN,53689067639.9176,4.37908347331195,1.73860861988179,21.5608446841882,81.3780487804878,79.75,100,85.5686370516669,43.6987152140003
2018,YR2018,South Africa,ZAF,405260723892.517,1.55678384721676,4.50987264867393,16.1705829786619,65.726,62.4,84.7,27.4970371508423,59.7411957032041
2018,YR2018,Spain,ESP,1431642809327.06,2.39541124478878,1.67498136863794,20.7061758213476,83.4317073170732,86.1072,100,34.874813986254,97.8516443450171
2018,YR2018,Switzerland,CHE,725568717468.001,2.86044579439036,0.936335464113563,25.7344532320312,83.7536585365854,91.8,100,67.4781861031999,..
2018,YR2018,Sweden,SWE,551312498430.164,1.90296457254834,1.95353530127028,25.3084848300209,82.5585365853659,89.247,100,45.8909449211588,132.86129774175
2018,YR2018,Thailand,THA,506754208404.485,4.22287028746071,1.06389754183025,25.2195901594439,77.19,56.8175,99.8,64.838096899332,112.137542156366
2018,YR2018,Turkiye,TUR,778972108040.602,3.0131703931215,16.3324638988928,29.4582364195468,77.454,71.0428,100,31.2326962348151,63.1321081676757
2018,YR2018,United Arab Emirates,ARE,427049432157.931,1.31391388153578,3.06863379251993,21.8306207812899,82.449,98.45,100,93.7169810154613,73.4396690331549
2018,YR2018,United States,USA,20656516000000,2.96650506916596,2.44258329692817,21.5690729259474,78.6390243902439,88.4989,100,12.2871107596266,51.7833180427474
2018,YR2018,United Kingdom,GBR,2871340347581.79,1.40519025981538,2.29283990345937,18.1814464871133,81.2560975609756,90.692,100,31.5801113597336,133.709225090879
2018,YR2018,Viet Nam,VNM,310106478394.659,7.46500685572751,3.53962805942638,32.019502902433,74.1,69.8479,100,84.4234560833365,105.275984683547
2019,YR2019,Germany,DEU,3957208055215.68,0.987893350164853,1.44565976888253,21.3000724211289,81.2926829268293,88.1345,100,42.3863044855837,77.552222423392
2019,YR2019,India,IND,2835606256558.19,3.87143694070356,3.72950573539127,30.0961975685688,70.746,29.5235,95.9,18.664264897257,50.7424617406439
2019,YR2019,Australia,AUS,1392723834562.64,2.17154505737176,1.6107678729038,23.391288227558,82.9,93.6099,100,24.1596779983146,136.21472648698
2019,YR2019,Austria,AUT,442983642371.842,1.75497619649288,1.53089564152644,25.5090080970816,81.8951219512195,87.7522,100,55.8958073929339,86.0215254846411
2019,YR2019,Belgium,BEL,536726344405.489,2.4428900448156,1.4368195699643,24.6756822316808,81.9951219512195,90.2754,100,82.9674275396401,67.7573168470454
2019,YR2019,Brazil,BRA,1873288205059.69,1.22077782360842,3.73297621216898,15.5167908009424,75.809,73.9124,99.8,14.1229191913178,62.7905049436121
2019,YR2019,China,CHN,14560167101283.4,6.06850235053705,2.89923416358229,42.6695374085222,77.94,64.0809,100,18.055706959796,162.207566232758
2019,YR2019,Denmark,DNK,345401473012.615,1.71140093932736,0.758131572511616,21.8859998750194,81.4512195121951,98.0464,100,58.9506079167167,161.898678914292
2019,YR2019,Indonesia,IDN,1119099871350.2,5.01928768046282,3.03058460941658,33.7801423773995,70.349,47.6906,98.9,18.5915277970883,32.4741186785734
2019,YR2019,Ireland,IRL,407124824064.995,5.04054996161159,0.937842961189285,53.7135535203871,82.7024390243903,87.0001,100,127.271542898368,36.0629743585384
2019,YR2019,Israel,ISR,400645216358.857,3.71049632750405,0.817645940292847,23.8648600543139,82.8048780487805,86.7879,100,28.9810422486608,64.4454254011685
2019,YR2019,Italy,ITA,2019606796583.53,0.429162533780342,0.611246943765281,18.3641315277239,83.4975609756098,67.8507,100,30.9498739181942,72.3613449346776
